movie_id,movie_name,year,genre,overview,director,cast
tt0150251,daag: a poem of love,1973.0,"Drama, Music, Romance",Sunil is convicted of murder and is on the run. But the long arm of the law and his past finally catch up with him. Can he outrun his destiny for long?,Yash Chopra,"Rajesh Khanna, Sharmila Tagore, Rakhee Gulzar, Prem Chopra"
tt10743280,dostana 2,2021.0,Comedy,Add a Plot,Collin D'Cunha,"Janhvi Kapoor, Abhishek Banerjee, Lakshya, Kirron Kher"
tt0424298,nache nagin gali gali,1989.0,Horror,"While trying to save themselves from an evil black magician, two shape-shifting snakes who are in love with each other get separated in a crowd. As young adults, they both try to find each other.",Mohanji Prasad,"Meenakshi Sheshadri, Nitish Bharadwaj, Sadashiv Amrapurkar, Sahila Chaddha"
tt26659814,auron mein kahan dumtha,2012.0,"Drama, Romance",Showcases a love story that unfolds from 2002 to 2023.,Neeraj Pandey,"Ajay Devgn, Tabu, Jimmy Shergill, Shantanu Maheshwari"
tt1242530,what's your raashee?,2009.0,"Comedy, Drama, Romance","A young man has only ten days to locate his soulmate as dictated by the stars, otherwise he could lose a fortune. He thus embarks on a journey through love, looking through twelve girls to find the one who fits his horoscope.",Ashutosh Gowariker,"Harman Baweja, Priyanka Chopra Jonas, Anjan Srivastav, Manju Singh"
tt6041458,tutak tutak tutiya,2016.0,"Comedy, Horror",The Hindi version of the trilingual horror-comedy wherein a husband finds out his wife is possessed. The Telugu version is Abhinetri (2016) and the Tamil version is Devi (2016),A.L. Vijay,"Sonu Sood, Rajiv Thakur, Rj Ajay, RJ Balaji"
tt0340178,jaal: the trap,2003.0,"Action, Crime, Drama","When his girlfriend is kidnapped by Kashmiri terrorists, a commando is tasked with kidnapping the Home Minister's daughter in order to secure his lady love's release.",Guddu Dhanoa,"Sunny Deol, Tabu, Reema Sen, Anupam Kher"
tt0088099,sharaabi,1984.0,"Comedy, Drama, Romance",A workaholic businessman neglects his only son after his wife's death. The son grows up to be a rebellious alcoholic.,Prakash Mehra,"Amitabh Bachchan, Ranjeet Bedi, Bharat Bhushan, C.S. Dubey"
tt1602476,badmaa$h company,2010.0,"Comedy, Crime, Drama",Four youngsters grow rich together with a big idea in 90's middle-class Bombay. All is hunky dory till they are forced to shut shop until a plan comes up.,Parmeet Sethi,"Shahid Kapoor, Anushka Sharma, Meiyang Chang, Vir Das"
tt3483612,hamari adhuri kahani,2015.0,"Drama, Romance","A single mother finds solace with a wealthy, but lonely hotel magnate, together they find love until her past comes back to confront her.",Mohit Suri,"Emraan Hashmi, Vidya Balan, Rajkummar Rao, Sara Khan"
tt10351180,bad boy,2023.0,"Comedy, Drama, Romance",A light comedy about a good-for-nothing boy who falls in love with a studious girl from a conservative family. Thus the funny conflict and situations that pop up.,Rajkumar Santoshi,"Namashi Chakraborthy, Amrin Qureshi, Darshan Jariwala, Johny Lever"
tt11231440,doordarshan,2020.0,"Comedy, Drama","When the family's grandmother wakes up, the parents who have been bickering over their divorce are compelled to revive their marriage and keep the peace at home.",Gagan Puri,"Manu Rishi Chadha, Mahie Gill, Dolly Ahluwalia, Shardul Rana"
tt0362696,haasil,2003.0,"Crime, Drama, Romance","Aniruddh, a law-abiding college student, in love with Niharika, gets caught up in college politics and crime and must fight it out for himself when his friend becomes his foe.",Tigmanshu Dhulia,"Jimmy Shergill, Hrishitaa Bhatt, Irrfan Khan, Ashutosh Rana"
tt0470869,neal 'n' nikki,2005.0,"Comedy, Musical, Romance",Take a joyride with Neal and Nikki as they travel all across Canada to find what they want most. And it's going to be quite a trip.,Arjun Sablok,"Uday Chopra, Tanishaa Mukerji, Abhishek Bachchan, Richa Pallod"
tt0273452,bandhan,1998.0,"Action, Drama, Romance",A united household is shaken to the core when Raju's (Salman Khan's) brother-in-law marries a prostitute.,"K. Muralimohana Rao, Rajesh Malik","Jackie Shroff, Salman Khan, Rambha, Ashwini Bhave"
tt1132589,hijack,2008.0,"Action, Thriller","After the passing away of his wife, Pooja, Delhi-based Vikram Madan, enrolls his daughter, Priya, in a boarding school in Amritsar, and re-locates to work as a Mechanic at Chandigarh ...                See full summary »",Kunal Shivdasani,"Shiney Ahuja, Mona Ambegaonkar, Ananya Chadha, Gananay Chadha"
tt0422236,fida,2004.0,"Action, Crime, Drama","A young man is hellbent to destroy his arch enemy and his lover, who destroyed his life.",Ken Ghosh,"Kareena Kapoor, Fardeen Khan, Shahid Kapoor, Kim Sharma"
tt13391696,cold case,2021.0,"Horror, Mystery, Thriller","The film tells the riveting story of a complex murder case, parallelly investigated by a police officer and an investigative journalist in their own way, who eventually cross paths to unravel secrets they never imagined.",Tanu Balak,"Prithviraj Sukumaran, Aditi Balan, Lakshmi Priyaa Chandramouli, Anil Nedumangad"
tt3726012,mastizaade,2016.0,Comedy,Sunny Kele and Aditya Chothia are two spoiled bachelors who are sex addicts. Their life takes an unexpected turn after they meet twin sisters Lily and Laila who treat sex addicts at their clinic.,Milap Zaveri,"Tusshar Kapoor, Vir Das, Sunny Leone, Govardhan Asrani"
tt0402014,ab tak chhappan,2004.0,"Crime, Drama",An honest encounter specialist's life begins to change with the arrival of a new police commissioner who has ties with a local don.,Shimit Amin,"Nana Patekar, Revathi, Yashpal Sharma, Mohan Agashe"
tt0112313,akele hum akele tum,1995.0,"Drama, Romance",An estranged couple battle for the custody of their only son.,Mansoor Khan,"Aamir Khan, Manisha Koirala, Master Adil, Deven Verma"
tt0182251,jab pyaar kisise hota hai,1998.0,"Comedy, Drama, Romance","A Playboy's past catches up with him, when he wants to get married",Deepak Sareen,"Salman Khan, Twinkle Khanna, Johny Lever, Farida Jalal"
tt0090611,allah-rakha,1986.0,"Action, Drama","Karim Khan is employed as driver for a gangster named Don, who has an accident with his car, and asks Karim to take the blame for it for a hefty sum of cash, which Karim does so, and is ...                See full summary »",Ketan Desai,"Jackie Shroff, Shammi Kapoor, Waheeda Rehman, Biswajeet Chatterjee"
tt29064031,bhaagamathie full hindi dubbed movie,2018.0,Horror,Add a Plot,Ashok G.,"Jayaram, Asha Sharath, Murli Sharma, Anushka Shetty"
tt0330843,saathiya,2002.0,"Drama, Family, Romance",A couple elopes to get married and set up home hoping that just love will do the trick - but that's just the beginning of their story.,Shaad Ali,"Vivek Oberoi, Rani Mukerji, Shah Rukh Khan, Tabu"
tt15250998,ankahi kahaniya,2021.0,"Drama, Romance","As big city life buzzes around them, lonely souls discover surprising sources of connection and companionship in three tales of love, loss and longing.","Abhishek Chaubey, Saket Chaudhary, Ashwiny Iyer Tiwari","Abhishek Banerjee, T.J. Bhanu, Nikhil Dwivedi, Palomi Ghosh"
tt0459516,pudhu pettai,2006.0,"Action, Crime, Drama","After running away from his home, Kumar falls in with a gang and slowly rises through the ranks of the criminal underworld.",K. Selvaraghavan,"Dhanush, Sneha, Sonia Agarwal, Azhagam Perumal"
tt6950476,tejas,2023.0,"Action, Drama, Thriller","Revolves around the extraordinary journey of Tejas Gill, an Air Force pilot, and aims to inspire and instill a deep sense of pride in the valiant soldiers who tirelessly defend our nation, confronting numerous challenges along the way.",Sarvesh Mewara,"Kangana Ranaut, Anshul Chauhan, Varun Mitra, Veenah Naair"
tt6971752,shubh mangal saavdhan,2017.0,"Comedy, Romance","In this remake of Kalyana Samayal Saadham (2013), a couple fall in love but then the groom discovers that he suffers from erectile dysfunction.",R.S. Prasanna,"Ayushmann Khurrana, Bhumi Pednekar, Seema Pahwa, Anshul Chauhan"
tt3469244,phantom,2015.0,"Action, Drama, Thriller",A disgraced Indian soldier carries out a series of assassinations in the hope of restoring his honour.,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakrabarty, Rajesh Tailang"
tt10280276,coolie no. 1,2020.0,"Action, Comedy, Romance","After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire.",David Dhawan,"Varun Dhawan, Sara Ali Khan, Paresh Rawal, Jaaved Jaaferi"
tt1509732,aisha,2010.0,"Comedy, Drama, Romance",Chaos results after a wealthy woman decides to turn matchmaker for a naive village belle.,Rajshree Ojha,"Sonam Kapoor, Abhay Deol, Karamjeet Madonna, Amrita Puri"
tt0247394,gumnaam,1965.0,"Drama, Mystery, Thriller","Eight people are stranded on an island. They reach a mansion where a butler is awaiting them. Then an unknown, vengeful person starts killing them, one by one.",Raja Nawathe,"Nanda Karnataki, Manoj Kumar, Pran Sikand, Helen"
tt12312912,fire in the mountains,2021.0,Drama,"A mother toils to save money to build a road in a Himalayan village to take her wheelchair-bound son for physiotherapy but her husband who believes that a shamanic ritual 'Jaagar' is the remedy, steals her savings.",Ajitpal Singh,"Vinamrata Rai, Chandan Bisht, Harshita Tiwari, Mayank Singh Jaira"
tt0111780,yaar gaddar,1994.0,"Action, Drama, Mystery","When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling -- dead or alive.",Umesh Mehra,"Saif Ali Khan, Sweta, Somy Ali, Deven Bhojani"
tt0112459,barsaat,1995.0,"Action, Romance","A naive young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair.",Rajkumar Santoshi,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna"
tt0806088,heyy babyy,2007.0,"Comedy, Drama",Three bachelors who are compulsive womanizers find their lives turned upside down when a baby is left at their doorstep. The trio suspect each other of being the father.,Sajid Khan,"Akshay Kumar, Fardeen Khan, Riteish Deshmukh, Vidya Balan"
tt0995035,dhol,2007.0,"Comedy, Crime, Mystery","Four lazy friends try to woo a rich girl, in order to live a wealthy lifestyle. Their plan, however goes horribly wrong after they get embroiled with a notorious criminal.","Priyadarshan, Aman Ullah","Sharman Joshi, Tusshar Kapoor, Kunal Kemmu, Rajpal Naurang Yadav"
tt10916102,bahut hua sammaan,2020.0,"Comedy, Crime, Drama","With their planned heist gone wrong, Bony and Fundoo get inextricably involved in the pursuit of 'Kohinoor' - quite possibly the biggest scandal the country will ever witness.",Ashish R. Shukla,"Sanjay Mishra, Ram Kapoor, Raghav Juyal, Dibyendu Bhattacharya"
tt0293342,lajja,2001.0,"Action, Crime, Drama",The lives of four women from different places are the victims of male chauvinism and marital abuse. They decide to fight for their rights and dignity against the social norms and injustice.,Rajkumar Santoshi,"Manisha Koirala, Jackie Shroff, Madhuri Dixit, Ajay Devgn"
tt0408976,krishna cottage,2004.0,"Horror, Mystery, Romance",A group of collegians are forced to take shelter in a mysterious Krishna Cottage for the night. Little do they know that the cottage is haunted by a spirit.,Santram Varma,"Sohail Khan, Isha Koppikar, Anita Hassanandani Reddy, Rati Agnihotri"
